Cycle,Battery#1,#1_SOH,Battery#2,#2_SOH,Battery#3,#3_SOH,,Battery#4,#4 SOH,Battery#5,#5 SOH,Battery#6,#6 SOH,,Battery#7,#7 SOH,Battery#8,#8 SOH,Battery#9,#9 SOH
463,1.0752257,0.977477909,1.0706482,0.973316545,1.062016,0.965469091,,0.93431824,0.849380218,0.87555265,0.795956955,0.89368486,0.812440782,,1.053318,0.957561818,1.0475585,0.952325909,1.0475982,0.952362
464,1.075182,0.977438182,1.0706171,0.973288273,1.060432,0.964029091,,0.93288428,0.848076618,0.87353528,0.794122982,0.89228678,0.8111698,,1.0532428,0.957493455,1.047515,0.952286364,1.0475676,0.952334182
465,1.0751038,0.977367091,1.0705854,0.973259455,1.0632564,0.966596727,,0.9312771,0.846615545,0.87119919,0.791999264,0.89043355,0.809485045,,1.0532236,0.957476,1.0474125,0.952193182,1.0474128,0.952193455
466,1.0750637,0.977330636,1.070506,0.973187273,1.0594114,0.963101273,,0.92921132,0.844737564,0.86935931,0.790326645,0.8883937,0.807630636,,1.0532135,0.957466818,1.0472898,0.952081636,1.0473945,0.952176818
467,1.0749959,0.977269,1.0704845,0.973167727,1.0634983,0.966816636,,0.92756629,0.843242082,0.86728644,0.788442218,0.88648546,0.805895873,,1.0534533,0.957684818,1.0472099,0.952009,1.0472411,0.952037364
468,1.0750818,0.977347091,1.0704633,0.973148455,1.0601008,0.963728,,0.92590809,0.841734627,0.86532933,0.786663027,0.88470578,0.804277982,,1.0533204,0.957564,1.0471206,0.951927818,1.0471022,0.951911091
469,1.0753161,0.977560091,1.0707554,0.973414,1.0578228,0.961657091,,0.92428213,0.840256482,0.8630507,0.784591545,0.88279861,0.802544191,,1.0533999,0.957636273,1.0469959,0.951814455,1.0470585,0.951871364
470,1.0755494,0.977772182,1.0709906,0.973627818,1.0611887,0.964717,,0.92252862,0.838662382,0.8611477,0.782861545,0.88122851,0.801116827,,1.0532626,0.957511455,1.0469357,0.951759727,1.046975,0.951795455
471,1.0757025,0.977911364,1.0711758,0.973796182,1.0416328,0.946938909,,0.92040259,0.836729627,0.85915691,0.781051736,0.87943745,0.799488591,,1.0532259,0.957478091,1.0469161,0.951741909,1.0468838,0.951712545
472,1.07585,0.978045455,1.07128,0.973890909,1.0612651,0.964786455,,0.91883069,0.835300627,0.85697389,0.779067173,0.87762666,0.797842418,,1.0532159,0.957469,1.0467576,0.951597818,1.0468497,0.951681545
473,1.0759128,0.978102545,1.0713611,0.973964636,1.0647072,0.967915636,,0.91687101,0.8335191,0.85483706,0.7771246,0.87574953,0.796135936,,1.0533477,0.957588818,1.0465871,0.951442818,1.0467279,0.951570818
474,1.0759536,0.978139636,1.0714231,0.974021,1.0646758,0.967887091,,0.91528672,0.832078836,0.85274762,0.775225109,0.8737886,0.794353273,,1.0532193,0.957472091,1.0464425,0.951311364,1.046597,0.951451818
475,1.075955,0.978140909,1.0711192,0.973744727,1.0641997,0.967454273,,0.91371167,0.830646973,0.85077244,0.773429491,0.87163156,0.792392327,,1.0531958,0.957450727,1.0464109,0.951282636,1.0465083,0.951371182
476,1.0757469,0.977951727,1.0712171,0.973833727,1.0642273,0.967479364,,0.91190207,0.829001882,0.84865421,0.771503827,0.86984956,0.790772327,,1.0532197,0.957472455,1.0463535,0.951230455,1.046361,0.951237273
477,1.0753821,0.977620091,1.0708756,0.973523273,1.0633408,0.966673455,,0.91027367,0.827521518,0.84670264,0.769729673,0.8678984,0.788998545,,1.0529081,0.957189182,1.0461875,0.951079545,1.0463146,0.951195091
478,1.0751169,0.977379,1.0706192,0.973290182,1.0639844,0.967258545,,0.90863371,0.826030645,0.84455615,0.767778318,0.86532837,0.786662155,,1.0529757,0.957250636,1.0461626,0.951056909,1.0461839,0.951076273
479,1.0748576,0.977143273,1.0698606,0.972600545,1.0566306,0.960573273,,0.90639257,0.823993245,0.84237254,0.765793218,0.86389869,0.785362445,,1.0529227,0.957202455,1.0460522,0.950956545,1.0461538,0.951048909
480,1.0747756,0.977068727,1.0701998,0.972908909,1.0506681,0.955152818,,0.90495235,0.822683955,0.8405323,0.764120273,0.86206758,0.7836978,,1.0527587,0.957053364,1.0459572,0.950870182,1.0460736,0.950976
481,1.0747006,0.977000545,1.0701228,0.972838909,1.058108,0.961916364,,0.90354097,0.821400882,0.83835781,0.762143464,0.85980964,0.781645127,,1.0526893,0.956990273,1.0458004,0.950727636,1.0459937,0.950903364
482,1.0743852,0.976713818,1.0699884,0.972716727,1.057606,0.96146,,0.90127844,0.819344036,0.83619934,0.760181218,0.85760719,0.7796429,,1.0526335,0.956939545,1.0457683,0.950698455,1.0458628,0.950784364
483,1.0737654,0.976150364,1.0683315,0.971210455,1.056636,0.960578182,,0.89956248,0.817784073,0.83414227,0.758311155,0.85583317,0.778030155,,1.0526152,0.956922909,1.045595,0.950540909,1.0457639,0.950694455
484,1.0724604,0.974964,1.0676824,0.970620364,1.0612692,0.964790182,,0.89791471,0.8162861,0.83214098,0.7564918,0.85355437,0.775958518,,1.0523736,0.956703273,1.0456351,0.950577364,1.0457217,0.950656091
485,1.0706861,0.973351,1.0658338,0.968939818,1.051676,0.956069091,,0.89628857,0.814807791,0.82989472,0.754449745,0.85191584,0.774468945,,1.0522908,0.956628,1.0455875,0.950534091,1.0455855,0.950532273
486,1.0744799,0.976799909,1.0693549,0.972140818,1.0553005,0.959364091,,0.89422244,0.812929491,0.8281427,0.752857,0.84969056,0.772445964,,1.0522853,0.956623,1.045316,0.950287273,1.0455617,0.950510636
487,1.0720251,0.974568273,1.0673257,0.970296091,1.0627018,0.966092545,,0.89278269,0.811620627,0.82600635,0.750914864,0.84773505,0.770668227,,1.0522377,0.956579727,1.0452609,0.950237182,1.0453907,0.950355182
488,1.0729429,0.975402636,1.0684655,0.971332273,1.0610656,0.964605091,,0.8912881,0.810261909,,,0.84571046,0.768827691,,1.0520799,0.956436273,1.0452158,0.950196182,1.0453165,0.950287727
489,1.0731013,0.975546636,1.0684922,0.971356545,1.0611809,0.964709909,,0.88977915,0.808890136,,,0.84327155,0.7666105,,1.0518976,0.956270545,1.0451199,0.950109,1.0452132,0.950193818
490,1.0731936,0.975630545,1.0686233,0.971475727,1.0624331,0.965848273,,0.8882606,0.807509636,,,0.84167194,0.765156309,,1.051977,0.956342727,1.045014,0.950012727,1.0450237,0.950021545
491,1.0732886,0.975716909,1.0687215,0.971565,1.0624239,0.965839909,,0.8862043,0.805640273,,,0.83994484,0.763586218,,1.0520784,0.956434909,1.0449179,0.949925364,1.0449499,0.949954455
492,1.0732744,0.975704,1.0687613,0.971601182,1.0626174,0.966015818,,0.88428372,0.803894291,,,0.83789414,0.761721945,,1.0519443,0.956313,1.0448239,0.949839909,1.0449548,0.949958909
493,1.0731803,0.975618455,1.0686775,0.971525,1.06243,0.965845455,,0.88299197,0.802719973,,,0.83592469,0.759931536,,1.0518796,0.956254182,1.0448232,0.949839273,1.044819,0.949835455
494,1.0730234,0.975475818,1.0684254,0.971295818,1.0621339,0.965576273,,0.88142574,0.801296127,,,0.83377194,0.757974491,,1.0517542,0.956140182,1.0446573,0.949688455,1.0446539,0.949685364
495,1.0730793,0.975526636,1.0684909,0.971355364,1.0594182,0.963107455,,0.87984467,0.799858791,,,0.83177513,0.756159209,,1.0515847,0.955986091,1.0444578,0.949507091,1.0445248,0.949568
496,1.0731853,0.975623,1.0685868,0.971442545,1.0596466,0.963315091,,0.87883472,0.798940655,,,0.82983643,0.754396755,,1.0515159,0.955923545,1.0443684,0.949425818,1.0444392,0.949490182
497,1.0732666,0.975696909,1.0686284,0.971480364,1.0624814,0.965892182,,0.87682796,0.797116327,,,0.82794315,0.752675591,,1.051471,0.955882727,1.0442251,0.949295545,1.0442402,0.949309273
498,1.0733747,0.975795182,1.0687661,0.971605545,1.0626481,0.966043727,,0.87468314,0.795166491,,,0.82580936,0.750735782,,1.0514535,0.955866818,1.0442201,0.949291,1.044178,0.949252727
499,1.0733953,0.975813909,1.0687946,0.971631455,1.061404,0.964912727,,0.87276053,0.793418664,,,,,,1.051403,0.955820909,1.0441258,0.949205273,1.0440036,0.949094182
500,1.0734295,0.975845,1.0688471,0.971679182,1.0621486,0.965589636,,0.8711614,0.791964909,,,,,,1.051338,0.955761818,1.0440274,0.949115818,1.0438516,0.948956
501,1.0734336,0.975848727,1.0688672,0.971697455,1.0609982,0.964543818,,0.86930674,0.790278855,,,,,,1.0512732,0.955702909,1.0438868,0.948988,1.0438151,0.948922818
502,1.0734513,0.975864818,1.0689055,0.971732273,1.0577871,0.961624636,,0.86764956,0.788772327,,,,,,1.0512819,0.955710818,1.043767,0.948879091,1.0437402,0.948854727
503,1.0731754,0.975614,1.0686378,0.971488909,1.0604461,0.964041909,,0.86595601,0.787232736,,,,,,1.0512341,0.955667364,1.0437384,0.948853091,1.0436924,0.948811273
504,1.0729102,0.975372909,1.0683414,0.971219455,1.0615808,0.965073455,,0.86414719,0.785588355,,,,,,1.051042,0.955492727,1.043525,0.948659091,1.0436146,0.948740545
505,1.0727164,0.975196727,1.0681521,0.971047364,1.0617605,0.965236818,,0.86190838,0.783553073,,,,,,1.0508325,0.955302273,1.0433639,0.948512636,1.0434736,0.948612364
506,1.0726835,0.975166818,1.0680853,0.970986636,1.0619984,0.965453091,,0.86035889,0.782144445,,,,,,1.050907,0.95537,1.0432985,0.948453182,1.0433428,0.948493455
507,1.0726323,0.975120273,1.0680461,0.970951,1.0580443,0.961858455,,0.85830879,0.780280718,,,,,,1.0509323,0.955393,1.0431148,0.948286182,1.0431612,0.948328364
508,1.0725625,0.975056818,1.0680203,0.970927545,1.0528724,0.957156727,,0.85652542,0.778659473,,,,,,1.0508714,0.955337636,1.0429653,0.948150273,1.0430194,0.948199455
509,1.07251,0.975009091,1.0679197,0.970836091,1.0519124,0.956284,,0.85484415,0.777131045,,,,,,1.0506938,0.955176182,1.0428646,0.948058727,1.0429215,0.948110455
510,1.072457,0.974960909,1.0678998,0.970818,1.0547196,0.958836,,0.85293823,0.775398391,,,,,,1.0507815,0.955255909,1.0425981,0.947816455,1.0427897,0.947990636
511,1.0724584,0.974962182,1.0678747,0.970795182,1.0373893,0.943081182,,0.85082257,0.773475064,,,,,,1.0505085,0.955007727,1.0424781,0.947707364,1.042609,0.947826364
512,1.0724345,0.974940455,1.0678192,0.970744727,1.0544937,0.958630636,,0.84880245,0.771638591,,,,,,1.0504388,0.954944364,1.042451,0.947682727,1.0424727,0.947702455
513,1.0724052,0.974913818,1.0677906,0.970718727,1.061681,0.965164545,,0.84746855,0.770425955,,,,,,1.0503037,0.954821545,1.042232,0.947483636,1.0425031,0.947730091
514,1.0724219,0.974929,1.0677688,0.970698909,1.0611736,0.964703273,,0.84545279,0.768593445,,,,,,1.0503279,0.954843545,1.0422013,0.947455727,1.0423949,0.947631727
515,1.0723759,0.974887182,1.067811,0.970737273,1.0567899,0.960718091,,0.84369159,0.766992355,,,,,,1.0502119,0.954738091,1.0420669,0.947333545,1.0422577,0.947507
516,1.0724057,0.974914273,1.0678419,0.970765364,1.0585667,0.962333364,,0.84146297,0.764966336,,,,,,1.0500267,0.954569727,1.0419171,0.947197364,1.042172,0.947429091
517,1.0722766,0.974796909,1.0677091,0.970644636,1.0588225,0.962565909,,0.83976328,0.763421164,,,,,,1.050084,0.954621818,1.0419838,0.947258,1.0421007,0.947364273
518,1.0724707,0.974973364,1.0676469,0.970588091,1.0564709,0.960428091,,0.83791125,0.7617375,,,,,,1.050022,0.954565455,1.0418502,0.947136545,1.0421245,0.947385909
519,1.0723923,0.974902091,1.0671839,0.970167182,1.0601411,0.963764636,,0.83567911,0.759708282,,,,,,1.0499253,0.954477545,1.0417742,0.947067455,1.0420629,0.947329909
520,1.0723287,0.974844273,1.0677003,0.970636636,1.0603518,0.963956182,,0.83413386,0.758303509,,,,,,1.0497506,0.954318727,1.0417913,0.947083,1.0420302,0.947300182
521,1.0721771,0.974706455,1.0675428,0.970493455,1.0433397,0.948490636,,0.83218533,0.756532118,,,,,,1.0498046,0.954367818,1.0415614,0.946874,1.0418288,0.947117091
522,1.072204,0.974730909,1.0675491,0.970499182,1.0541842,0.958349273,,0.83006704,0.7546064,,,,,,1.0496629,0.954239,1.0415305,0.946845909,1.0418228,0.947111636
523,1.0723003,0.974818455,1.0676204,0.970564,1.0612289,0.964753545,,0.82817328,0.7528848,,,,,,1.0496159,0.954196273,1.0413991,0.946726455,1.0417835,0.947075909
524,1.072383,0.974893636,1.0677177,0.970652455,1.0553482,0.959407455,,0.82620329,0.7510939,,,,,,1.0493639,0.953967182,1.0412351,0.946577364,1.0416709,0.946973545
525,1.0723447,0.974858818,1.067748,0.97068,1.0458349,0.950759,,,,,,,,,1.049104,0.953730909,1.0411525,0.946502273,1.041577,0.946888182
526,1.0723597,0.974872455,1.067688,0.970625455,1.0319518,0.938138,,,,,,,,,1.0491389,0.953762636,1.0410259,0.946387182,1.0415128,0.946829818
527,1.072261,0.974782727,1.0676575,0.970597727,1.0377041,0.943367364,,,,,,,,,1.0492156,0.953832364,1.0410137,0.946376091,1.0413873,0.946715727
528,1.0722421,0.974765545,1.0676229,0.970566273,1.0606207,0.964200636,,,,,,,,,1.0492014,0.953819455,1.0408247,0.946204273,1.0412041,0.946549182
529,1.0720388,0.974580727,1.0675179,0.970470818,1.0561804,0.960164,,,,,,,,,1.0491025,0.953729545,1.0406865,0.946078636,1.0411026,0.946456909
530,1.0718426,0.974402364,1.0671695,0.970154091,1.0606323,0.964211182,,,,,,,,,1.0489557,0.953596091,1.0405813,0.945983,1.0409552,0.946322909
531,1.0719041,0.974458273,1.0671716,0.970156,1.0449976,0.949997818,,,,,,,,,1.0487794,0.953435818,1.0405253,0.945932091,1.040837,0.946215455
532,1.0719225,0.974475,1.0671701,0.970154636,1.0544198,0.958563455,,,,,,,,,1.0487893,0.953444818,1.0404533,0.945866636,1.0406938,0.946085273
533,1.0718274,0.974388545,1.0671188,0.970108,1.0489055,0.953550455,,,,,,,,,1.0488257,0.953477909,1.0402726,0.945702364,1.0405306,0.945936909
534,1.071757,0.974324545,1.0671117,0.970101545,1.0554415,0.959492273,,,,,,,,,1.0487903,0.953445727,1.0401534,0.945594,1.0404235,0.945839545
535,1.0717024,0.974274909,1.0670216,0.970019636,1.0516956,0.956086909,,,,,,,,,1.0489212,0.953564727,1.0400023,0.945456636,1.0401447,0.945586091
536,1.071584,0.974167273,1.0670159,0.970014455,1.0551944,0.959267636,,,,,,,,,1.0489557,0.953596091,1.039854,0.945321818,1.0400352,0.945486545
537,1.0714897,0.974081545,1.0668935,0.969903182,1.0581467,0.961951545,,,,,,,,,1.0488946,0.953540545,1.0396986,0.945180545,1.0400324,0.945484
538,1.0714589,0.974053545,1.0667844,0.969804,1.0576135,0.961466818,,,,,,,,,1.0489286,0.953571455,1.0395361,0.945032818,1.0399301,0.945391
539,1.071403,0.974002727,1.0667917,0.969810636,1.0603172,0.963924727,,,,,,,,,1.0488173,0.953470273,1.03943,0.944936364,1.0398126,0.945284182
540,1.0713975,0.973997727,1.0666076,0.969643273,1.0592101,0.962918273,,,,,,,,,1.0489452,0.953586545,1.039287,0.944806364,1.0397356,0.945214182
541,1.0713767,0.973978818,1.0667107,0.969737,1.0591291,0.962844636,,,,,,,,,1.0486685,0.953335,1.0391427,0.944675182,1.039471,0.944973636
542,1.0714346,0.974031455,1.0667455,0.969768636,1.0565674,0.960515818,,,,,,,,,1.0485903,0.953263909,1.0390686,0.944607818,1.0393552,0.944868364
543,1.071378,0.97398,1.0667524,0.969774909,1.0491639,0.953785364,,,,,,,,,1.0485321,0.953211,1.038886,0.944441818,1.0392575,0.944779545
544,1.0712943,0.973903909,1.0666127,0.969647909,1.0541241,0.958294636,,,,,,,,,1.048493,0.953175455,1.0387741,0.944340091,1.0390877,0.944625182
545,1.0713217,0.973928818,1.0666409,0.969673545,1.0576699,0.961518091,,,,,,,,,1.0484184,0.953107636,1.0386239,0.944203545,1.038972,0.94452
546,1.0713093,0.973917545,1.0666418,0.969674364,1.0490658,0.953696182,,,,,,,,,1.0484658,0.953150727,1.0385417,0.944128818,1.0389147,0.944467909
547,1.0711744,0.973794909,1.0665967,0.969633364,1.0382563,0.943869364,,,,,,,,,1.0482517,0.952956091,1.0383908,0.943991636,1.0387182,0.944289273
548,1.0711426,0.973766,1.0664319,0.969483545,1.0370495,0.942772273,,,,,,,,,1.0482041,0.952912818,1.0383699,0.943972636,1.038649,0.944226364
549,1.0713352,0.973941091,1.0666416,0.969674182,1.0454539,0.950412636,,,,,,,,,1.0481496,0.952863273,1.0382228,0.943838909,1.0385312,0.944119273
550,1.071498,0.974089091,1.0668385,0.969853182,1.0544457,0.958587,,,,,,,,,1.0481442,0.952858364,1.0381283,0.943753,1.0383141,0.943921909
551,1.0715642,0.974149273,1.0669435,0.969948636,1.0583414,0.962128545,,,,,,,,,1.0479339,0.952667182,1.0379453,0.943586636,1.0382748,0.943886182
552,1.0715699,0.974154455,1.0669556,0.969959636,1.0599172,0.963561091,,,,,,,,,1.0478821,0.952620091,1.0378448,0.943495273,1.0379082,0.943552909
553,1.0716435,0.974221364,1.0669525,0.969956818,1.0553007,0.959364273,,,,,,,,,1.0478065,0.952551364,1.0377884,0.943444,1.0382377,0.943852455
554,1.0715597,0.974145182,1.0669626,0.969966,1.060292,0.963901818,,,,,,,,,1.047779,0.952526364,1.0376722,0.943338364,1.0378901,0.943536455
555,1.0715399,0.974127182,1.066976,0.969978182,1.0600207,0.963655182,,,,,,,,,1.0476286,0.952389636,1.0375279,0.943207182,1.0378244,0.943476727
556,1.0712247,0.973840636,1.0666664,0.969696727,1.0598836,0.963530545,,,,,,,,,1.0475756,0.952341455,1.0374647,0.943149727,1.0376836,0.943348727
557,1.0708642,0.973512909,1.0662968,0.969360727,1.0597323,0.963393,,,,,,,,,1.0474255,0.952205,1.0373719,0.943065364,1.0377141,0.943376455
558,1.0709269,0.973569909,1.0662825,0.969347727,1.0585767,0.962342455,,,,,,,,,1.0473477,0.952134273,1.0373017,0.943001545,1.0376091,0.943281
559,1.0707638,0.973421636,1.0661194,0.969199455,1.054891,0.958991818,,,,,,,,,1.0473831,0.952166455,1.0371283,0.942843909,1.0375249,0.943204455
560,1.0706429,0.973311727,1.0661035,0.969185,1.0422643,0.947513,,,,,,,,,1.0471083,0.951916636,1.0370198,0.942745273,1.0373029,0.943002636
561,1.0706286,0.973298727,1.0659684,0.969062182,1.0476429,0.952402636,,,,,,,,,1.0472467,0.952042455,1.0367396,0.942490545,1.0372568,0.942960727
562,1.0705709,0.973246273,1.065949,0.969044545,1.0499765,0.954524091,,,,,,,,,1.0469315,0.951755909,1.0367088,0.942462545,1.0371412,0.942855636
563,1.0705581,0.973234636,1.0659037,0.969003364,1.0471743,0.951976636,,,,,,,,,1.0469809,0.951800818,1.0366418,0.942401636,1.0368257,0.942568818
564,1.0705023,0.973183909,1.0654906,0.968627818,1.0568609,0.960782636,,,,,,,,,1.0470263,0.951842091,1.0365825,0.942347727,1.036829,0.942571818
565,1.0704792,0.973162909,1.0657517,0.968865182,1.0550711,0.959155545,,,,,,,,,1.0467833,0.951621182,1.0364265,0.942205909,1.0367104,0.942464
566,1.0704843,0.973167545,1.0657641,0.968876455,1.0592734,0.962975818,,,,,,,,,1.0466859,0.951532636,1.0363698,0.942154364,1.0367184,0.942471273
567,1.070406,0.973096364,1.065729,0.968844545,1.0589548,0.962686182,,,,,,,,,1.0465696,0.951426909,1.036237,0.942033636,1.0365105,0.942282273
568,1.070323,0.973020909,1.0656277,0.968752455,1.0594428,0.963129818,,,,,,,,,1.0464337,0.951303364,1.0361618,0.941965273,1.0363544,0.942140364
569,1.0703973,0.973088455,1.0657018,0.968819818,1.0578744,0.961704,,,,,,,,,1.0464113,0.951283,1.036021,0.941837273,1.0362347,0.942031545
570,1.070086,0.972805455,1.0656483,0.968771182,1.0580186,0.961835091,,,,,,,,,1.0463312,0.951210182,1.0358886,0.941716909,1.0361054,0.941914
571,1.0703669,0.973060818,1.065672,0.968792727,1.0594493,0.963135727,,,,,,,,,1.0461776,0.951070545,1.035859,0.94169,1.0360759,0.941887182
572,1.0704504,0.973136727,1.0656781,0.968798273,1.0590842,0.962803818,,,,,,,,,1.0463108,0.951191636,1.0357112,0.941555636,1.035872,0.941701818
573,1.0703973,0.973088455,1.0656967,0.968815182,1.0570328,0.960938909,,,,,,,,,1.0461794,0.951072182,1.0356083,0.941462091,1.0357436,0.941585091
574,1.0701541,0.972867364,1.0655175,0.968652273,1.0591824,0.962893091,,,,,,,,,1.0461677,0.951061545,1.0354375,0.941306818,1.0356061,0.941460091
575,1.070233,0.972939091,1.0655419,0.968674455,1.0587294,0.962481273,,,,,,,,,1.0461079,0.951007182,1.0352894,0.941172182,1.0354182,0.941289273
576,1.0703627,0.973057,1.0656681,0.968789182,1.0488758,0.953523455,,,,,,,,,1.0462241,0.951112818,1.0351139,0.941012636,1.0353104,0.941191273
577,1.0704665,0.973151364,1.0654966,0.968633273,1.0270613,0.933692091,,,,,,,,,1.0460814,0.950983091,1.0350571,0.940961,1.0350988,0.940998909
578,1.0705111,0.973191909,1.0658002,0.968909273,1.046486,0.951350909,,,,,,,,,1.0460238,0.950930727,1.0349509,0.940864455,1.0349692,0.940881091
579,1.0704612,0.973146545,1.0658005,0.968909545,1.057959,0.961780909,,,,,,,,,1.0459752,0.950886545,1.0347708,0.940700727,1.0348839,0.940803545
580,1.0704308,0.973118909,1.0657413,0.968855727,1.0580696,0.961881455,,,,,,,,,1.0458765,0.950796818,1.034585,0.940531818,1.0347812,0.940710182
581,1.0703552,0.973050182,1.0656878,0.968807091,1.0549595,0.959054091,,,,,,,,,1.0457696,0.950699636,1.0344765,0.940433182,1.0345685,0.940516818
582,1.0701876,0.972897818,1.0656315,0.968755909,1.0477417,0.952492455,,,,,,,,,1.0456893,0.950626636,1.0343043,0.940276636,1.034493,0.940448182
583,1.0699601,0.972691,1.0652661,0.968423727,1.0500448,0.954586182,,,,,,,,,1.0456514,0.950592182,1.0342615,0.940237727,1.0344111,0.940373727
584,1.0698546,0.972595091,1.0653294,0.968481273,1.0588595,0.962599545,,,,,,,,,1.0455953,0.950541182,1.0342008,0.940182545,1.0342065,0.940187727
